"CD_RES_SECTOR","score","rank","deciles"
"63001C00-",12.4098015599228,11499,7
"63001C09-",10.8323039129895,12841,7
"63001C10-",13.4446746262641,10665,6
"63001C19-",14.9077440115117,9507,6
"63001C20-",7.90806383053748,15560,9
"63001C291",7.04043905084403,16297,9
"63001C392",9.68915351081289,13933,8
"63001D40-",18.5809056810373,7221,4
"63001D41-",16.2162836845214,8621,5
"63001D491",13.7293176645766,10436,6
"63003A000",14.7495990440732,9620,6
"63003A012",9.47370369723545,14111,8
"63003A0AA",4.2765823525336,18082,10
"63003A0MA",4.71414160203972,17874,10
"63003A0PA",8.33980260595633,15165,9
"63003A10-",8.05519553817827,15424,9
"63003A182",8.33053761530754,15170,9
"63003A19-",11.0920092435496,12599,7
"63003A29-",16.4940435756299,8434,5
"63003A39-",18.8679460818063,7062,4
"63004A000",16.5552355587535,8392,5
"63004A090",11.1972558737142,12525,7
"63004A19-",11.532544505372,12258,7
"63004A20-",23.5521786962639,5069,3
"63004A29-",17.5314636636598,7805,5
"63004A39-",18.5240910066132,7259,4
"63004A50-",14.0638582525596,10156,6
"63004A59-",30.7124865057546,3094,2
"63004B000",19.6572563108051,6632,4
"63004B012",32.8861516528835,2623,2
"63004B091",14.3443230683471,9937,6
"63012A000",13.1227361792317,10937,6
"63012A090",10.9102292144176,12759,7
"63012A100",14.5543908772013,9778,6
"63012A190",10.7671367498126,12914,7
"63012A20-",16.818452396713,8230,5
"63012A29-",9.50990407729327,14082,8
"63012A300",11.6265304137738,12165,7
"63012A390",12.0783946453778,11769,7
"63012B000",19.0608953271474,6955,4
"63012B09-",20.5408070177709,6249,4
"63012B100",22.1123821603793,5578,3
"63012B19-",9.95126540532786,13699,8
"63012C00-",33.4678672872933,2519,2
"63012C010",18.9076516854936,7045,4
"63012C090",24.3468400314332,4786,3
"63012C102",29.0655030602036,3453,2
"63012C191",16.3807491562078,8505,5
"63012C200",22.9741360533268,5278,3
"63012C290",25.7659943476101,4348,3
"63012C300",35.7324949923346,2132,2
"63012C400",16.320466095737,8554,5
"63012C49-",13.0144330590135,11017,6
"63012C50-",20.9721444766785,6057,4
"63012C599",20.0877551040098,6433,4
"63012D600",17.0751332406081,8083,5
"63012D610",27.4952580209697,3834,3
"63012D690",15.0924143822511,9359,5
"63013A00-",16.5380920479903,8401,5
"63013A0PA",13.5870654974941,10556,6
"63013A10-",18.3162866783767,7365,4
"63013A11-",20.5937926088543,6231,4
"63013A122",17.5060032943591,7818,5
"63013A191",12.5812824554413,11367,7
"63013A201",14.1485127334117,10093,6
"63013A262",12.7620198216778,11219,6
"63013A29-",11.0138044707681,12675,7
"63013A30-",22.8246759800371,5323,3
"63013A39-",13.2631890198454,10828,6
"63013B00-",17.6867524817374,7717,5
"63013B09-",8.70113098821182,14810,8
"63013B10-",19.3914484665306,6771,4
"63013B19-",13.1403653366294,10924,6
"63013B282",20.7775267585938,6146,4
"63013B2MJ",12.9615055376909,11058,6
"63013B300",23.2298075055972,5195,3
"63020A00-",60.2452986783723,140,1
"63020A010",48.3602261761919,776,1
"63020A100",20.7717869873877,6150,4
"63020A190",16.4230158055254,8479,5
"63020A20-",59.600873474662,156,1
"63020A21-",43.5015540958423,1183,1
"63020A300",41.4769074702512,1401,1
"63020A31-",32.301124648649,2759,2
"63020A38-",28.2581330289884,3633,2
"63020A390",31.2415409227585,2965,2
"63020B000",30.2135442682786,3206,2
"63020B012",28.3941137544323,3608,2
"63020B0AA",12.1712657704949,11692,7
"63020B0PA",24.5479536945245,4711,3
"63020B100",44.0095816623844,1142,1
"63020B20-",52.7158976256645,483,1
"63020B290",33.3467045243716,2536,2
"63020B30-",54.6211148486566,373,1
"63020B31-",42.2873174400456,1298,1
"63023A001",37.5771737246673,1870,1
"63023A01-",18.3953915426669,7328,4
"63023A022",38.9753683113211,1687,1
"63023A040",16.5872982264916,8369,5
"63023A072",26.7294950842076,4045,3
"63023A081",14.6750940474154,9679,6
"63023A091",23.4862558077557,5098,3
"63023A100",25.7422912752273,4356,3
"63023A110",42.4579687831027,1283,1
"63023A12-",24.5670910634409,4706,3
"63023A132",18.5680531276354,7226,4
"63023A20-",41.9151291502871,1345,1
"63023A210",29.157199839794,3427,2
"63023A220",24.6638031118707,4677,3
"63023A271",37.2225650629813,1914,2
"63023A272",24.345697251116,4787,3
"63023A281",17.4856036311951,7829,5
"63023A291",15.2600663144255,9234,5
"63023A292",19.328406606697,6815,4
"63023A411",15.7965246661731,8899,5
"63023A422",26.093250690375,4239,3
"63023A43-",23.8968976476215,4953,3
"63023A450",23.8107837509123,4987,3
"63023B000",25.6619279976725,4383,3
"63023B010",14.7328261989882,9636,6
"63023B091",20.0274441440873,6458,4
"63023B100",26.6372310131186,4068,3
"63023B190",14.3425829904841,9941,6
"63023B20-",17.0434116867382,8092,5
"63023B21-",18.784041237925,7108,4
"63023B220",14.7783955481636,9594,6
"63023B232",7.7025099444406,15758,9
"63023B39-",17.3480521183628,7911,5
"63035A000",35.340123574206,2201,2
"63035A010",30.8066972714332,3073,2
"63035A02-",31.4975941652037,2915,2
"63035A032",7.7113235607086,15747,9
"63035A081",8.92926103914211,14631,8
"63035A090",9.94880006742615,13701,8
"63035B000",11.0557458528237,12643,7
"63035B090",8.00235532538431,15466,9
"63035B191",6.65786526345545,16590,9
"63035C000",27.9829932315483,3701,2
"63035C011",24.1609490963471,4856,3
"63035C072",20.2010217365135,6375,4
"63035C0MB",19.1568506074265,6906,4
"63035C0PB",9.68940119351609,13932,8
"63035C112",8.65932250560142,14852,8
"63035C191",13.1103610960465,10948,6
"63035C200",11.0250760231526,12667,7
"63035C290",13.6407794668498,10513,6
"63035C30-",14.0593783383705,10163,6
"63035C31-",17.561918129034,7785,5
"63035C322",15.3893467571182,9145,5
"63035C39-",23.1798310217457,5215,3
"63035C3AA",8.32958345654436,15171,9
"63035C3PA",16.0627142171662,8728,5
"63035C491",14.9733752261716,9450,6
"63035D000",19.0730150295359,6946,4
"63035D091",12.2214603547037,11647,7
"63035D1AB",22.9452980891505,5290,3
"63035D1PB",31.4661736356906,2921,2
"63035D2AA",21.6487157584794,5775,4
"63035D2PA",9.11735947211663,14433,8
"63035E000",16.1572571137982,8651,5
"63035E0AA",7.8172557187911,15648,9
"63035E0PA",9.32571250473454,14249,8
"63035F00-",7.50326671006462,15945,9
"63035F0AA",8.16979851997112,15319,9
"63035F0PA",14.0608614459064,10160,6
"63035F18-",17.4720234402859,7837,5
"63035F19-",27.8343629489277,3737,2
"63035G00-",18.2702913894373,7380,4
"63035G09-",11.3692218233319,12389,7
"63035G19-",6.29737144754301,16858,9
"63035H000",3.33952108046957,18432,10
"63035H099",5.37273186352689,17503,10
"63038A000",13.0671755903082,10985,6
"63038A090",7.77103494880623,15688,9
"63038A10-",10.7155540258928,12955,7
"63038A19-",4.75350959577969,17847,10
"63038A200",12.1623535841979,11698,7
"63038A29-",11.0935865043571,12595,7
"63038A300",11.5524796744253,12239,7
"63038A390",10.5405226795294,13127,7
"63038A400",13.1778098415814,10899,6
"63038A412",10.3522433313915,13294,8
"63038A491",11.8290568617925,11991,7
"63038A599",6.13939827863063,16964,10
"63038B000",7.81914984929472,15645,9
"63038B01-",10.381306197182,13262,8
"63038B090",9.34360297632264,14230,8
"63038B10-",5.17504596428665,17651,10
"63038B191",10.6219325469315,13053,7
"63038B20-",13.9267055744476,10270,6
"63038B290",15.9550347034354,8796,5
"63038B300",12.0957401788467,11755,7
"63038B391",9.79998805913795,13827,8
"63038B400",10.3075893928547,13333,8
"63038B482",13.7479623374472,10418,6
"63038B491",14.8487293615845,9551,6
"63038B582",19.5896954739621,6669,4
"63038B591",8.9699917298551,14582,8
"63038B593",11.1798264526891,12545,7
"63040A00-",50.1490631714274,639,1
"63040A010",40.4445731732039,1510,1
"63040A02-",36.1740036875154,2064,2
"63040A030",32.4261600217119,2739,2
"63040A090",32.7370288553335,2662,2
"63040B00-",40.9119060601054,1469,1
"63040B012",38.6337248319712,1730,1
"63040B022",46.6166095571415,899,1
"63040B063",57.247408054309,243,1
"63040B081",41.3926880446797,1412,1
"63040B091",33.7087132144382,2478,2
"63040C000",35.178718735872,2228,2
"63040C01-",37.9405881144666,1827,1
"63040C022",25.5031986359438,4428,3
"63040C081",29.0934931574815,3444,2
"63040C091",35.9686252239455,2093,2
"63040C182",37.5259382465408,1876,1
"63040C1AJ",23.671992131396,5034,3
"63045A00-",29.4094043076582,3377,2
"63045A01-",21.569958129557,5801,4
"63045A020",18.497538177401,7268,4
"63045A03-",13.8333099601296,10343,6
"63045A04-",20.1465933183198,6408,4
"63045A090",8.10767829089101,15375,9
"63045A10-",14.3377077749218,9944,6
"63045A19-",5.87986192261696,17149,10
"63045A200",9.15957555020013,14397,8
"63045A210",18.7405042878621,7130,4
"63045A22-",10.7121393755938,12960,7
"63045A262",19.6127971385806,6655,4
"63045A291",4.81169901169111,17814,10
"63045A300",10.1991779860901,13435,8
"63045A31-",12.6665037137106,11302,7
"63045A32-",6.25310358145573,16889,10
"63045A399",14.4112789239534,9898,6
"63045A409",18.7165655791445,7141,4
"63045A49-",14.1572253753626,10085,6
"63045A502",38.3203377245985,1768,1
"63045A592",18.9541592740252,7016,4
"63045A899",13.2299071524497,10851,6
"63045B00-",30.1508100599848,3219,2
"63045B01-",12.9353032362576,11078,6
"63045B0PN",14.3878250599434,9914,6
"63045B100",23.2056056315247,5206,3
"63045B11-",19.3237836423301,6819,4
"63045B190",14.6739408316763,9680,6
"63045B300",19.0380654569307,6972,4
"63045B312",15.8834522906961,8846,5
"63045B363",15.7905471473544,8903,5
"63045B391",17.2983639550978,7943,5
"63045C000",14.7761098180286,9595,6
"63045C01-",24.6798897428157,4674,3
"63045C022",17.1670888151343,8025,5
"63045C091",9.58438267658362,14008,8
"63046A00-",20.662055008303,6206,4
"63046A09-",10.184927095019,13445,8
"63046A10-",35.7851333885952,2125,2
"63046A11-",29.4598597565319,3363,2
"63046A12-",27.8145637985885,3744,2
"63046A18-",18.8610311018475,7064,4
"63046A19-",9.63956568900515,13971,8
"63046A20-",8.58545895211734,14926,8
"63046A29-",8.49587653811021,15021,9
"63046A372",42.268635997538,1302,1
"63046A391",15.8878998116851,8842,5
"63046B000",9.22653605396896,14343,8
"63046B090",18.4197372565671,7318,4
"63046B10-",10.901775148826,12770,7
"63046B19-",23.9633361793288,4915,3
"63046B29-",9.7700153831323,13849,8
"63046C000",19.8707173914661,6533,4
"63046C090",14.7377525774449,9629,6
"63046C19-",12.4413866138222,11481,7
"63048A00-",21.8226739321932,5698,4
"63048A012",25.9103432424791,4299,3
"63048A091",18.865812122058,7063,4
"63048A100",26.934004520443,3991,3
"63048A11-",27.1605147483558,3920,3
"63048A1AB",16.3755266418303,8506,5
"63048A1PB",13.2248325523403,10857,6
"63048A2AA",31.2522096080882,2961,2
"63048A2PA",28.051157261108,3685,2
"63048A49-",15.5247567181179,9066,5
"63048B000",26.0327567793394,4263,3
"63048B08-",20.885850387726,6088,4
"63048B090",20.775240209505,6148,4
"63048B100",17.1371724005688,8045,5
"63048B1AA",21.0055274912911,6044,4
"63048B1PA",25.6599946061096,4384,3
"63049A00-",38.0197472438473,1811,1
"63049A01-",19.592855052966,6668,4
"63049A02-",13.2659036896212,10826,6
"63049A03-",32.7417700140565,2661,2
"63049A04-",35.7869202784512,2124,2
"63049A052",8.92210334132588,14637,8
"63049A083",7.24289208372756,16143,9
"63049A0MA",12.8489915542386,11133,6
"63049A0PA",9.05061339207758,14508,8
"63049A114",9.28586741397389,14289,8
"63049B000",8.06551158967734,15409,9
"63049B090",14.2221296382445,10024,6
"63049B10-",8.90484578008084,14653,8
"63049B19-",18.5494073297842,7241,4
"63049B20-",8.18795613448223,15305,9
"63049B29-",6.29893410477122,16856,9
"63049B300",13.2093936516215,10873,6
"63049B390",7.65701635205147,15806,9
"63049B40-",6.82821345465964,16437,9
"63049B412",10.8408098972564,12831,7
"63049B491",8.63245085617255,14882,8
"63049B500",15.1746274557502,9296,5
"63049B510",11.4729335791186,12305,7
"63049B591",7.62538184910296,15835,9
"63049B60-",12.2100036522942,11656,7
"63049B612",31.8719952801131,2829,2
"63049B691",15.9606295956158,8792,5
"63049B700",9.65321972175121,13956,8
"63049B710",12.6147333262766,11335,7
"63049B79-",8.13806879916871,15350,9
"63049B80-",6.0305397581531,17055,10
"63049B89-",14.9891400221309,9441,6
"63049B912",12.0283279871838,11811,7
"63049C000",5.76618769891532,17229,10
"63049C01-",5.94371925458715,17110,10
"63049C02-",9.93686575149421,13707,8
"63049C032",9.23018544119747,14337,8
"63049C091",9.44372548376228,14132,8
"63049C100",17.3987048459744,7885,5
"63049C19-",5.17548333997675,17649,10
"63049C20-",13.8489523959032,10323,6
"63049C29-",9.26414634468697,14307,8
"63049C30-",25.913558162433,4298,3
"63049C31-",16.6093540787949,8352,5
"63049C39-",11.0239512862037,12669,7
"63057A000",14.3885466361525,9913,6
"63057A090",10.5528674254508,13113,7
"63057A19-",12.2195498677527,11650,7
"63057A29-",16.0909331491448,8699,5
"63057A399",11.5281841862007,12260,7
"63057A40-",11.3084501115675,12430,7
"63057A41-",7.66913048309497,15794,9
"63057A49-",9.3921774639836,14185,8
"63057A58-",15.1463300878466,9319,5
"63057A59-",16.2935267970862,8568,5
"63057A69-",8.89875920545123,14664,8
"63057A712",15.8624613834424,8856,5
"63057A713",16.5154197348833,8414,5
"63057A791",15.8253771150376,8884,5
"63058A00-",38.8223725593348,1707,1
"63058A01-",46.0182787265846,954,1
"63058A020",24.474362903691,4751,3
"63058A032",14.3040640915172,9972,6
"63058A073",42.3150133019138,1295,1
"63058A080",8.93566728181676,14622,8
"63058A19-",18.1251990982308,7480,4
"63058A212",21.527843611674,5819,4
"63058A39-",9.33193611868833,14243,8
"63058A40-",26.2269718256053,4187,3
"63058A49-",20.6043198342633,6224,4
"63058A50-",9.42444070909194,14149,8
"63058A5AA",10.5040943972701,13158,8
"63058A5PA",5.93854281952664,17111,10
"63058A600",31.5800759290496,2893,2
"63058B00-",14.7378684963169,9628,6
"63058B09-",8.18776491246105,15306,9
"63058C000",15.3995193424987,9135,5
"63058C090",16.8393593626222,8217,5
"63058C10-",34.0422715090473,2414,2
"63058C20-",38.8764999810584,1702,1
"63058C312",6.41560181585732,16773,9
"63058C391",15.0602850600705,9389,6
"63061A000",27.0505668607437,3952,3
"63061A01-",24.0688452905956,4882,3
"63061A020",24.5175065122262,4734,3
"63061A032",18.2611972233024,7386,4
"63061A081",25.1135757837136,4542,3
"63061A090",22.7573978098541,5349,3
"63061A10-",41.2658540184656,1432,1
"63061A11-",32.6408841311396,2686,2
"63061A122",33.4155830281807,2527,2
"63061A191",20.6835820871925,6192,4
"63061A29-",34.5700422312632,2328,2
"63061A30-",27.0519241587676,3951,3
"63061A39-",21.144457015494,5977,4
"63061A49-",20.7558057987509,6160,4
"63061B000",34.6298207107536,2317,2
"63061B012",35.7110639796688,2138,2
"63061B0AA",31.1120153519123,3004,2
"63061B0MA",28.9780293501665,3466,2
"63061B0PA",26.9511229750069,3983,3
"63061B112",30.7892138765318,3075,2
"63061B191",28.4717852481887,3584,2
"63061C000",30.1596554831868,3217,2
"63061C090",27.6743976397161,3784,3
"63061C19-",34.0690900448684,2407,2
"63061C29-",31.2209176409498,2972,2
"63067A00-",15.53597346118,9058,5
"63067A01-",19.6579174845621,6631,4
"63067A02-",10.4707979141869,13182,8
"63067A030",11.1331832096311,12578,7
"63067A04-",11.784657552101,12032,7
"63067A05-",23.6171674918013,5051,3
"63067A091",11.1689854212423,12557,7
"63067A513",11.7180814849071,12096,7
"63067B30-",8.06133019506337,15417,9
"63067B391",7.21723380173909,16165,9
"63067C00-",17.0402297588105,8093,5
"63067C01-",12.366301990727,11527,7
"63067C09-",19.5939560371138,6666,4
"63067C10-",16.2371499366394,8606,5
"63067C191",12.7795843115603,11204,6
"63067C20-",17.7629111623986,7677,5
"63067C312",13.1424915486344,10923,6
"63067D00-",18.1236367973998,7481,4
"63067D02-",15.1572177714275,9308,5
"63067D09-",27.4948152998114,3835,3
"63067D10-",13.9924567832825,10213,6
"63067D190",10.197942728544,13436,8
"63067D20-",19.803753478418,6559,4
"63067D291",10.0907055796535,13559,8
"63067D30-",12.8989772149959,11099,6
"63067D39-",13.9049691053203,10286,6
"63067D40-",12.8299222345019,11149,6
"63067D49-",13.7213925443031,10444,6
"63067D50-",12.3471211575018,11543,7
"63067D59-",10.0081363624641,13640,8
"63067D60-",22.037891171167,5601,3
"63067E00-",11.56048011308,12227,7
"63067E09-",10.3003685899498,13337,8
"63067E10-",22.080614266115,5590,3
"63067E191",26.5391421202637,4098,3
"63067E20-",13.0842656585119,10969,6
"63067E212",10.6130082634052,13060,7
"63067E291",14.1859437282784,10057,6
"63067E300",15.3922828963828,9143,5
"63067E390",21.1672763978997,5968,4
"63067E400",12.8158225359911,11162,6
"63067E41-",10.5175674989219,13147,8
"63067E42-",9.79536359352231,13830,8
"63067E490",14.616178297258,9715,6
"63067E512",14.7536993945633,9617,6
"63067F001",14.2025674642897,10042,6
"63067F002",16.1062594802573,8686,5
"63067F003",12.229099177181,11641,7
"63067F012",14.0010805953818,10201,6
"63067F023",15.3318014817645,9183,5
"63067F091",13.3805145573214,10720,6
"63072A00-",48.3312246989535,778,1
"63072A01-",19.1777083804173,6895,4
"63072A02-",13.3502370574347,10753,6
"63072A04-",20.9335442280943,6072,4
"63072A05-",32.9136160924912,2618,2
"63072A08-",16.3413481868078,8538,5
"63072A100",9.53833269123009,14057,8
"63072A112",13.7010888210832,10460,6
"63072A191",17.4431468718273,7862,5
"63072A200",12.9558156725556,11064,6
"63072A212",10.8175997217111,12857,7
"63072A290",16.0437536871483,8741,5
"63072A30-",21.2555419553844,5934,4
"63072A39-",28.9465014868096,3468,2
"63072A499",23.7169680508299,5020,3
"63072A50-",37.3095250851294,1905,2
"63072A511",17.2212157357879,7989,5
"63072A689",24.3786164456694,4782,3
"63072A694",9.31451283595544,14266,8
"63073A00-",34.9345987568927,2267,2
"63073A010",10.1305625933542,13515,8
"63073A020",34.9753732037531,2258,2
"63073A03-",27.9032263922352,3721,2
"63073A041",18.4520289948164,7303,4
"63073A052",16.7473183166745,8271,5
"63073A080",13.0679742880363,10984,6
"63073A19-",13.4787537935516,10642,6
"63073A20-",14.4464565139552,9876,6
"63073A29-",11.8822164052407,11948,7
"63073A30-",22.6527191502263,5383,3
"63073A384",7.91333160589648,15553,9
"63073A39-",23.9277568289651,4939,3
"63073A40-",22.1487261283083,5559,3
"63073A410",16.0704541384394,8720,5
"63073A490",16.9945478432631,8129,5
"63073A50-",21.1626644921567,5971,4
"63073A581",14.0503361253111,10170,6
"63073A59-",8.51841096675082,14996,8
"63073A60-",14.8412632762706,9555,6
"63073A61-",8.32546449711794,15176,9
"63073A691",9.0263207207634,14529,8
"63073A70-",16.8828204438076,8195,5
"63073A71-",7.66051158912589,15802,9
"63073A78-",15.1529183754295,9313,5
"63073A79-",6.41131957579957,16777,9
"63073A800",26.0863824153215,4243,3
"63073A81-",25.7574225065063,4353,3
"63073A830",14.5734255251764,9762,6
"63073A882",17.0777074997171,8080,5
"63073A891",16.0610632329219,8730,5
"63073A912",7.77433844646662,15686,9
"63073B001",15.091569858193,9360,5
"63073B090",14.357734284263,9926,6
"63073B10-",6.44721035236167,16749,9
"63073B191",14.505468847358,9825,6
"63073B20-",9.23701717613439,14328,8
"63073B29-",7.65586896771977,15808,9
"63073B300",17.4172194815969,7876,5
"63073B391",8.23292746712712,15264,9
"63075A000",13.5291776357265,10612,6
"63075A012",16.3983374732996,8489,5
"63075A091",5.77223856325622,17218,10
"63075A19-",12.9870544225167,11039,6
"63075A29-",8.69095161294531,14819,8
"63075A39-",14.7017549232727,9658,6
"63075B000",13.847667750995,10325,6
"63075B012",14.4042730187839,9899,6
"63075B091",12.6168156525251,11331,7
"63075B100",21.1821184456203,5962,4
"63075B190",25.3246218608769,4481,3
"63075B20-",19.7615147198843,6580,4
"63075B29-",14.090285553512,10134,6
"63075B300",20.5076791321214,6263,4
"63075B31-",16.8115816989456,8234,5
"63075B39-",9.13049099138173,14425,8
"63075B40-",23.3588049526561,5146,3
"63075B50-",8.79925226429929,14742,8
"63075B59-",9.6912915019044,13928,8
"63075B60-",22.5904568197395,5401,3
"63075B61-",9.41525221699207,14160,8
"63075B62-",18.6581734753376,7183,4
"63075B69-",15.0856230872279,9367,5
"63075B70-",20.1569532600214,6399,4
"63075B79-",9.86674060699348,13768,8
"63075C00-",10.9489306839844,12719,7
"63075C01-",16.0762344743828,8715,5
"63075C09-",16.6843414136222,8308,5
"63075C19-",6.96802881262377,16350,9
"63075C20-",23.9262237365633,4941,3
"63075C29-",10.8694676764954,12801,7
"63075C30-",18.1835640330644,7428,4
"63075C39-",12.4409803516665,11483,7
"63075D00-",21.2456136019993,5940,4
"63075D091",13.7499663556351,10417,6
"63075D109",19.2371780703608,6868,4
"63075D190",11.3787937043068,12379,7
"63075D209",26.4215329290876,4130,3
"63075D290",12.4224860774768,11494,7
"63075D30-",29.4213423973082,3374,2
"63075D310",19.8790455448282,6527,4
"63075D39-",7.33877568929823,16062,9
"63075E00-",6.20907772623202,16922,10
"63075E09-",13.7747515647597,10393,6
"63075E10-",18.4893600961011,7275,4
"63075E19-",6.31876196619758,16841,9
"63075E20-",10.5002198087346,13162,8
"63076A00-",19.9299178734758,6502,4
"63076A01-",13.1924164368302,10882,6
"63076A020",9.3867829169887,14191,8
"63076A030",12.4999409878581,11435,7
"63076A091",13.3695868916268,10731,6
"63076A092",6.24409505627663,16896,10
"63076A100",13.8417297128878,10331,6
"63076A110",11.788129903842,12026,7
"63076A123",14.3053350684516,9970,6
"63076A162",12.1976050663361,11666,7
"63076A181",12.6250323264326,11329,7
"63076A191",14.5863171375588,9748,6
"63076A28-",18.697643667809,7153,4
"63076A299",10.4506244520728,13198,8
"63076A40-",6.91731498978866,16391,9
"63076A49-",3.85317551965281,18274,10
"63076A50-",10.7064731299343,12967,7
"63076A51-",11.683965969675,12125,7
"63076A59-",13.0305369484215,11008,6
"63076A69-",13.3608683281545,10742,6
"63076A700",22.0391797587402,5599,3
"63076A710",16.0681427407887,8722,5
"63076A780",20.506455014894,6264,4
"63076A790",6.0449565632714,17038,10
"63076A800",6.37269784322509,16801,9
"63076A890",12.7009538192042,11275,7
"63076B00-",15.6473586224627,9003,5
"63076B091",7.92670912911643,15537,9
"63076B10-",10.3430038370449,13301,8
"63076B199",8.36148144790343,15150,9
"63076B201",3.40900683330926,18410,10
"63076B300",13.7735236925049,10394,6
"63076B391",10.1401189324447,13499,8
"63076C000",6.78890187651814,16494,9
"63076C012",6.28302105378133,16871,9
"63076C081",7.10891433628063,16247,9
"63076C09-",8.51325456956271,15001,8
"63076C19-",24.8814557026059,4599,3
"63076C20-",24.6001734339863,4695,3
"63076C29-",17.8556606269355,7622,5
"63076C3AA",10.7991276552941,12872,7
"63076C3PA",7.06322495258597,16279,9
"63076C40-",8.26112175621896,15240,9
"63076C462",7.8742977432871,15596,9
"63076C491",5.50694422294897,17411,10
"63079A00-",59.5677796435348,160,1
"63079A01-",55.9776917357368,314,1
"63079A02-",62.8347534966403,81,1
"63079A03-",60.9323000260416,121,1
"63079A04-",49.9821373473712,653,1
"63079A101",65.9615533163887,43,1
"63079A11-",64.8224863153036,57,1
"63079A172",64.9520676231458,52,1
"63079A190",43.5456546580011,1179,1
"63079A200",36.7759771507658,1983,2
"63079A21-",39.3302947759244,1645,1
"63079A30-",70.8075674230521,11,1
"63079A311",35.6881457057102,2145,2
"63079A322",26.8823407819851,4004,3
"63079A40-",53.3106956895981,446,1
"63079A41-",25.2031982030434,4510,3
"63079A42-",38.583225267059,1737,1
"63079A50-",64.920374219903,54,1
"63079A600",58.735834876384,182,1
"63079A61-",59.6763989018324,153,1
"63079A62-",54.4386550516422,384,1
"63079B00-",26.8202785427983,4021,3
"63079B010",29.0685173082143,3449,2
"63079B022",11.5158004579414,12268,7
"63079B072",17.7007637172516,7710,5
"63079B091",14.080779325435,10144,6
"63079B0AJ",11.3814937941643,12376,7
"63079B10-",23.6262019265046,5049,3
"63079B11-",8.72100819624064,14796,8
"63079B201",28.4127375251741,3604,2
"63079B212",41.9318078296747,1341,1
"63079B30-",33.4902790843178,2518,2
"63079B31-",28.8914130076953,3485,2
"63079B390",14.1209272823729,10113,6
"63079C001",14.5534429364089,9780,6
"63079C011",10.3513531305422,13296,8
"63079C022",18.1636404860217,7446,4
"63079C032",14.5236088577044,9806,6
"63079C082",11.3780560461462,12381,7
"63079C0AA",7.61878430243629,15841,9
"63079C0PA",6.15811680296651,16955,10
"63079C101",39.7930652734463,1593,1
"63079C112",16.0810445291302,8710,5
"63079C123",22.5031200967431,5427,3
"63079D312",7.86628742178135,15606,9
"63079D499",13.4592289764034,10656,6
"63079D4AA",8.73238194167136,14788,8
"63079D4PA",14.393532088757,9907,6
"63079D910",7.51882803782516,15931,9
"63079E009",54.9686357623052,351,1
"63079E01-",57.8103415336584,224,1
"63079E030",29.4226429356936,3372,2
"63079E040",28.8852082956248,3486,2
"63079E052",33.7965115328989,2459,2
"63079E099",26.6206920400429,4075,3
"63079F001",24.5941532867735,4698,3
"63079F012",22.9614389302303,5285,3
"63079F072",22.2606297025882,5512,3
"63079F091",22.1097608138686,5580,3
"63079F11-",41.1725005400436,1442,1
"63079F120",54.6521821687678,371,1
"63079F200",47.8916177534737,813,1
"63079G00-",34.857068035843,2278,2
"63079G010",20.3888070091607,6311,4
"63079G02-",42.1178860663575,1320,1
"63079G081",26.8163208072711,4023,3
"63079G090",16.6270953636518,8341,5
"63079G19-",29.0391264219666,3456,2
"63079G29-",18.800368998453,7101,4
"63080A000",15.4052064542614,9132,5
"63080A010",8.67777085722811,14833,8
"63080A02-",18.8964532718551,7049,4
"63080A032",21.7132957510902,5744,4
"63080A091",8.84959021681401,14698,8
"63080A100",15.8338630727138,8877,5
"63080A190",15.8386614447741,8871,5
"63080A20-",13.4251503057735,10683,6
"63080A29-",7.85139495132303,15620,9
"63080A30-",19.6216324550034,6650,4
"63080A39-",10.7249639864162,12946,7
"63080A40-",8.84123617717514,14706,8
"63080A41-",12.2670078791049,11606,7
"63080A490",23.8001815047604,4991,3
"63080A500",15.4915932439078,9088,5
"63080A590",6.57741274496481,16646,9
"63080A613",12.1116237624008,11746,7
"63080B00-",15.7187308407517,8955,5
"63080B012",5.36715567039661,17508,10
"63080B091",12.915623086495,11094,6
"63080B100",7.67085896828037,15792,9
"63080B112",7.70866424284035,15751,9
"63080B191",4.48376317450644,17995,10
"63080B200",10.2654711882323,13376,8
"63080B21-",11.3763047458019,12385,7
"63080B22-",18.2201059470947,7409,4
"63080B290",9.47351752397915,14113,8
"63080C000",16.3081302782651,8556,5
"63080C09-",11.4700761978774,12309,7
"63084A000",29.1068394633642,3441,2
"63084A010",17.9948324828492,7557,5
"63084A030",19.1920167419624,6887,4
"63084A040",12.1341415199653,11728,7
"63084A070",14.8567509945897,9541,6
"63084A080",26.017204734188,4270,3
"63084A090",10.8309051555232,12844,7
"63084A4MA",16.9864966561433,8132,5
"63084A4PA",13.4945884848855,10633,6
"63084B000",17.6266437220891,7747,5
"63084B090",15.3718218300151,9152,5
"63084B1JA",15.6853079230108,8976,5
"63084B1PA",23.9628058763154,4916,3
"63084B29-",11.6953638650075,12115,7
"63084B39-",12.7731417983381,11207,6
"63084B69-",16.0496853087916,8738,5
"63086A00-",23.3101562618032,5164,3
"63086A010",25.566376575019,4412,3
"63086A012",19.1849836785228,6892,4
"63086A042",14.0404379696405,10177,6
"63086A081",13.322371248872,10781,6
"63086A091",9.41980229047687,14154,8
"63086A100",33.2072410625398,2554,2
"63086A12-",12.1179485885754,11739,7
